Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/security-state-staging/intermediates/cb70ae36-1854-4bda-922f-ee1120bc9050.pem-476,10,20,15,31,4.97,0.00%,0.40601,1.16,0.17,2921.4
/security-state-staging/intermediates/7d5c253a-8a9d-47b0-b14d-a935652bb1c7.pem-478,10,20,14,36,7.81,0.00%,0.40596,0.87,0.17,2205
/security-state-staging/intermediates/fdc0d0de-779e-4ed4-b480-e0927eac2eeb.pem-477,10,25,13,58,13.03,0.00%,0.40561,1.09,0.17,2757
/imgs/Lumia_1520.jpg-467,10,406,289,487,53.88,0.00%,0.40006,56.85,0.16,145514
/security-state-staging/intermediates/5fa45934-3564-40de-9333-8d0a2ddc99c4.pem-479,10,34,15,98,26.99,0.00%,0.40607,0.79,0.17,2002.4
/security-state-staging/intermediates/24bcf52a-aa3c-4d05-8236-9a1e72833516.pem-480,10,27,14,57,16.74,0.00%,0.40659,0.71,0.17,1799
/security-state-staging/intermediates/8a739887-2661-4e6d-8937-838e82255c56.pem-481,10,34,14,65,20.35,0.00%,0.40715,0.9,0.17,2261.6
/imgs/Nexus_6.jpg-468,10,358,98,531,173.89,0.00%,0.40598,92.02,0.16,232097
/security-state-staging/intermediates/b922bf76-82c6-4d56-9df0-a9ce0bbc8904.pem-483,10,59,14,158,39.32,0.00%,0.41444,0.71,0.17,1750
/security-state-staging/intermediates/f6452090-5838-4301-88db-8a0e4b236b13.pem-482,10,37,17,128,35.39,0.00%,0.41539,0.95,0.17,2351
/imgs/galaxy_s6.jpg-470,10,315,101,403,90.9,0.00%,0.41506,43.67,0.16,107733
/security-state-staging/intermediates/7dfff9a0-2288-42d4-a9d9-ab2bbc41f4b7.pem-486,10,53,15,126,37.05,0.00%,0.41876,0.91,0.17,2217
/imgs/xperia_z5.jpg-473,10,310,81,449,116.75,0.00%,0.41762,58.72,0.16,143968
/imgs/HTC_M9.jpg-472,9,308,85,361,80.62,0.00%,0.39059,37.09,0.15,97234
/security-state-staging/intermediates/379744b3-624d-49d1-b082-83d5b607dc72.pem-484,9,33,17,43,6.75,0.00%,0.39519,0.86,0.16,2229
/security-state-staging/intermediates/4357dc68-fa1b-4e2f-83fd-69a438b26167.pem-487,9,39,15,78,22.34,0.00%,0.39538,0.95,0.16,2473
/security-state-staging/intermediates/81d5dbda-8b8c-4210-bd29-d0afb44912b8.pem-488,9,51,15,120,37.02,0.00%,0.3959,0.86,0.16,2225
/security-state-staging/intermediates/741b70e1-9a0c-4119-8c26-f064675f513a.pem-489,9,49,15,114,40.19,0.00%,0.39606,0.86,0.16,2224.8
/security-state-staging/intermediates/952bd502-791e-4261-b4e5-03edaa55f023.pem-490,9,54,16,102,24.88,0.00%,0.39614,1.02,0.16,2641
/security-state-staging/intermediates/607ed211-fb20-4f94-983e-4f28c788decb.pem-491,9,43,16,114,32.17,0.00%,0.39644,0.87,0.16,2249
/imgs/iphone_6.jpg-471,9,364,95,509,155.92,0.00%,0.39199,77.04,0.15,201243
/security-state-staging/intermediates/5c3885bb-cc4d-4eb7-8b65-2d767339453e.pem-492,9,82,20,196,49.59,0.00%,0.4005,0.81,0.17,2082.8
/security-state-staging/intermediates/581ad6f1-197b-4266-8998-31bfac7b024e.pem-493,9,33,14,85,24.11,0.00%,0.40123,0.76,0.17,1949
/security-state-staging/intermediates/f3b55e61-3d7d-4b0b-ac5f-0577a6dc5b2d.pem-494,9,30,15,88,23.29,0.00%,0.40102,0.93,0.17,2367
/security-state-staging/intermediates/edf7a0ab-f105-4045-ad80-91b14cc59cd4.pem-495,9,24,15,70,17.96,0.00%,0.40136,1,0.17,2550
/security-state-staging/intermediates/22134104-5ce1-42ac-854b-0e9140df8eb5.pem-496,9,37,15,56,15.98,0.00%,0.40205,1.05,0.17,2668
/security-state-staging/intermediates/eafb024c-95d9-45ad-af85-982024cc73e9.pem-497,9,36,17,63,13.82,0.00%,0.40232,1.19,0.17,3017
/security-state-staging/intermediates/7c03ad6f-9302-4ef0-8cfa-c63b88ca2eb0.pem-498,9,20,13,32,6.27,0.00%,0.40319,0.86,0.17,2172
/security-state-staging/intermediates/397c16a4-6646-447e-b182-2d66d18a585d.pem-500,9,23,13,44,10.07,0.00%,0.40348,0.78,0.17,1985
/security-state-staging/intermediates/65f80d0b-45ab-4ac9-b896-274c7239ff7f.pem-499,9,31,13,102,28.71,0.00%,0.40399,0.7,0.17,1764.4
/security-state-staging/intermediates/e7f0cdf9-77c2-4123-9a86-5c429ea6c98a.pem-501,9,41,13,160,46.97,0.00%,0.40446,1.02,0.17,2591
/security-state-staging/intermediates/8f9b6c52-ea5d-416d-9057-9f2c263838fa.pem-502,9,20,14,59,13.61,0.00%,0.40709,1.06,0.17,2676
/imgs/sony_vaio_5.jpg-485,6,362,305,413,36.8,0.00%,0.27607,24.47,0.11,90771
/security-state-staging/intermediates/9ed8c27e-49e6-46f7-af3c-ffa5f93479b6.pem-503,6,55,17,112,34.25,0.00%,0.27973,0.68,0.12,2473
/security-state-staging/intermediates/aa57d145-8dd6-481f-a46e-41cbfe6621a5.pem-504,6,26,15,73,21.03,0.00%,0.28026,0.48,0.12,1770
/security-state-staging/intermediates/7af79d1f-d621-4f9d-96ca-a78801ed430e.pem-505,6,35,14,77,24.7,0.00%,0.28087,0.96,0.12,3517
/security-state-staging/intermediates/4c09e834-209d-44b3-9ae2-1d9033f6247f.pem-508,6,45,15,69,21.57,0.00%,0.28121,0.69,0.12,2509
/security-state-staging/intermediates/e7001a08-57a5-4a1e-90f1-5c7b5aa6524c.pem-506,6,26,14,74,21.53,0.00%,0.28143,0.61,0.12,2202.2
/security-state-staging/intermediates/cabd0fdf-67d0-4416-877c-56013ac22d05.pem-509,6,26,14,61,16.18,0.00%,0.28203,0.47,0.12,1721
/security-state-staging/intermediates/1dd32622-340e-4668-88c0-f66a190b9524.pem-510,6,34,18,75,23.05,0.00%,0.28261,0.47,0.12,1707
/security-state-staging/intermediates/7cf5568f-520a-4c42-a67a-874421ee65db.pem-511,6,54,18,86,19.9,0.00%,0.28337,0.64,0.12,2300
/security-state-staging/intermediates/8771cde1-4865-436b-bb56-6604a726f4bc.pem-512,6,43,15,95,26.24,0.00%,0.28432,0.84,0.12,3027
/security-state-staging/intermediates/873835df-c179-4e1d-b67d-65d580190ce4.pem-513,6,29,14,52,14.5,0.00%,0.28542,0.48,0.12,1705
/security-state-staging/intermediates/9da5ee83-928e-402e-bb45-daec09143011.pem-514,6,41,15,58,17.06,0.00%,0.28626,0.49,0.12,1753.7
/security-state-staging/intermediates/9cc4ce11-6d6f-43c7-bb98-74044eaff317.pem-516,6,45,30,67,12.92,0.00%,0.28644,0.53,0.12,1899.2
/security-state-staging/intermediates/2339cef0-106c-4e85-bdf5-1ea426315d30.pem-515,6,36,15,56,14.76,0.00%,0.28715,0.65,0.12,2331
/security-state-staging/intermediates/69bc118e-ba59-4734-a5c1-546158301582.pem-517,6,32,16,54,13.35,0.00%,0.28748,0.78,0.12,2784
/security-state-staging/intermediates/0ed5c801-2c4d-48d9-94a2-8d9ee4fac113.pem-518,6,28,14,42,11.07,0.00%,0.28766,0.63,0.12,2233
/security-state-staging/intermediates/21e6a7af-a62b-4d7d-bc91-ac39edf72464.pem-520,6,42,20,101,27.4,0.00%,0.28792,0.53,0.12,1876
/security-state-staging/intermediates/c2e0bcef-51d3-4306-93e1-9a40a8e77b7e.pem-519,6,85,21,183,52.6,0.00%,0.28823,0.76,0.12,2684
/security-state-staging/intermediates/c1c68b60-29de-4cdf-8ba2-7adf17023d5a.pem-521,5,71,31,109,34.06,0.00%,0.25005,0.73,0.1,2973.6
/security-state-staging/intermediates/a6e61ee2-41d7-44e4-8e27-9adb2e4d4b97.pem-522,5,39,17,84,24.73,0.00%,0.25167,0.54,0.1,2189.6
/security-state-staging/intermediates/99cb19eb-1375-4867-90aa-b0b2d298c16c.pem-523,5,29,15,76,23.58,0.00%,0.25211,0.64,0.1,2583.6
/security-state-staging/intermediates/1c2ec99e-c535-4068-889b-88c1a83bded4.pem-524,5,35,14,115,39.65,0.00%,0.25291,0.53,0.1,2148
/security-state-staging/intermediates/190982c6-808b-490a-bac0-48048e0d26a0.pem-526,5,31,15,84,26.6,0.00%,0.25417,0.56,0.1,2258
/security-state-staging/intermediates/c23c6bd1-fe2e-41d5-bee8-ef23bd048702.pem-525,5,49,15,102,32.45,0.00%,0.2545,0.67,0.11,2688
/security-state-staging/intermediates/3f43d607-34b9-4a08-a601-014da9b7f84d.pem-527,5,23,15,48,12.4,0.00%,0.25558,0.73,0.11,2918.4
/EWS/Exchange.asmx-507,5,308,147,732,213.99,0.00%,0.25369,0.59,1.18,2366.8
/security-state-staging/intermediates/5fe7d18d-a5f7-47cc-b17d-78176befba8d.pem-528,5,48,17,111,35.3,0.00%,0.26324,0.57,0.11,2201
/security-state-staging/intermediates/d47f17a5-7858-4e12-ac5e-0454f2a87e62.pem-529,5,61,17,188,64.6,0.00%,0.26375,0.6,0.11,2330.2
/security-state-staging/intermediates/7ac964c9-10e6-4b7e-80d8-1c63c5cbea2c.pem-530,5,87,15,293,106.81,0.00%,0.26573,0.46,0.11,1790
/security-state-staging/intermediates/461fedad-31f0-49a0-8419-88fcb971810f.pem-531,5,76,15,319,121.2,0.00%,0.2697,0.55,0.11,2107
/security-state-staging/intermediates/64f6535c-a700-4c21-b5cc-0cbc50967ee8.pem-532,5,30,16,56,13.53,0.00%,0.27397,0.48,0.11,1787.6
/security-state-staging/intermediates/00d9d020-a4fb-4c1f-92f7-986a11343266.pem-533,5,35,15,84,24.8,0.00%,0.27448,0.78,0.11,2912
/security-state-staging/intermediates/696927f8-d451-461d-9f12-0b837513fe0b.pem-535,5,22,14,44,10.91,0.00%,0.2755,0.7,0.11,2588.6
/security-state-staging/intermediates/5968045a-5794-4b92-9623-94947253e464.pem-534,5,25,14,55,15.65,0.00%,0.27594,0.44,0.11,1648
/security-state-staging/intermediates/8505036d-a5d1-4d73-b372-2f916ee138e2.pem-536,5,21,16,38,8.47,0.00%,0.27653,0.76,0.11,2802
/security-state-staging/intermediates/874fedb4-3946-494c-8f65-a56d07cb81a3.pem-538,5,26,14,38,9.55,0.00%,0.27656,0.69,0.11,2571.6
/security-state-staging/intermediates/1120dfd8-15c7-44a1-86a4-3c4e97f1ab63.pem-537,5,23,15,54,15.24,0.00%,0.27666,0.76,0.11,2810
/security-state-staging/intermediates/f2ef287e-d43a-4588-b648-7a0fedb4cb47.pem-539,5,21,15,34,7.36,0.00%,0.27725,0.75,0.11,2766.6
/security-state-staging/intermediates/752e1c11-d50e-4b64-89d3-6b3476155ceb.pem-540,5,17,13,29,5.78,0.00%,0.27807,0.47,0.11,1714.6
/security-state-staging/intermediates/2314351a-e3d4-490a-9af7-00dedbc5441d.pem-541,5,21,13,28,5.16,0.00%,0.27824,0.7,0.11,2570
/security-state-staging/intermediates/0b4e57ec-48c8-45a6-99df-37694b240e4b.pem-542,2,22,21,23,1,0.00%,0.11132,0.28,0.05,2591
/security-state-staging/intermediates/4e7685be-f9c0-4d17-b8f3-865d25b5d33f.pem-543,1,42,42,42,0,0.00%,23.80952,50.6,9.84,2176
/security-state-staging/intermediates/50534563-bc40-4117-a35e-c5f2825173e5.pem-544,1,25,25,25,0,0.00%,40,83.75,16.52,2144
/security-state-staging/intermediates/59c8e768-6036-4d32-bb6e-41bc3035aacb.pem-545,1,15,15,15,0,0.00%,66.66667,125.85,27.54,1933
/security-state-staging/intermediates/6c26b65e-0f80-4751-914d-277116a56bcb.pem-546,1,21,21,21,0,0.00%,47.61905,90.26,19.67,1941
/security-state-staging/intermediates/482b11d7-dab4-4f06-8578-b1e78997ed3a.pem-547,1,19,19,19,0,0.00%,52.63158,107.47,21.74,2091
/security-state-staging/intermediates/c4c67ff5-aef5-4b0a-8eff-7dd84e9fd7c6.pem-548,1,30,30,30,0,0.00%,33.33333,74.67,13.77,2294
/security-state-staging/intermediates/082754db-89db-4a21-b19c-beb0cea8ad0e.pem-549,1,18,18,18,0,0.00%,55.55556,142.96,22.95,2635
/security-state-staging/intermediates/bdcf129f-b3fa-4ce1-8a67-6da86c05d54f.pem-550,1,21,21,21,0,0.00%,47.61905,132.39,19.67,2847
/security-state-staging/intermediates/c70a5a54-9017-4d7c-814c-c431416e70eb.pem-551,1,17,17,17,0,0.00%,58.82353,123.39,24.3,2148
/security-state-staging/intermediates/fcb09875-0066-42a8-a350-465e8ae1585a.pem-552,1,42,42,42,0,0.00%,23.80952,63.55,9.84,2733
/security-state-staging/intermediates/fc77bcfe-20ac-48c8-8c85-07a5b0227c7e.pem-553,1,53,53,53,0,0.00%,18.86792,35.76,7.79,1941
/security-state-staging/intermediates/8cf1b54e-cf3b-494c-b0a2-0ed470316bd4.pem-554,1,63,63,63,0,0.00%,15.87302,34.55,6.56,2229
/security-state-staging/intermediates/ab17d88b-ef26-4d65-8355-434a27c5f68a.pem-555,1,30,30,30,0,0.00%,33.33333,72.3,13.77,2221
/security-state-staging/intermediates/d6f8520c-1d5c-4cd2-b48c-302f3520b3de.pem-556,1,57,57,57,0,0.00%,17.54386,44.19,7.25,2579
/security-state-staging/intermediates/d4cb7ca6-62ba-4418-809b-88501dfd11b9.pem-557,1,77,77,77,0,0.00%,12.98701,24.52,5.36,1933
/security-state-staging/intermediates/087a89be-4ff7-4814-95dd-5a32c4964f37.pem-558,1,30,30,30,0,0.00%,33.33333,57.1,13.77,1754
/security-state-staging/intermediates/f5707965-6d23-47cc-97b4-8eb1d7e1beb8.pem-559,1,28,28,28,0,0.00%,35.71429,96.71,14.75,2773
/security-state-staging/intermediates/56f71156-d839-4560-9fe4-299ea364f331.pem-560,1,71,71,71,0,0.00%,14.08451,38.54,5.82,2802
/security-state-staging/intermediates/8e5f1509-8eb4-4ed2-929f-2dc94aa4ce1a.pem-561,1,72,72,72,0,0.00%,13.88889,34.75,5.74,2562
/security-state-staging/intermediates/db9c0ed6-0b9d-4944-98d1-863d8b5ce519.pem-562,1,37,37,37,0,0.00%,27.02703,58.73,11.16,2225
/security-state-staging/intermediates/8cd6df9d-888e-4ce3-b6c5-a73d66888bb7.pem-563,1,19,19,19,0,0.00%,52.63158,87.02,21.74,1693
/security-state-staging/intermediates/078b10f3-5ab5-4378-ada1-201c314e5dc2.pem-564,1,77,77,77,0,0.00%,12.98701,27.91,5.36,2201
/security-state-staging/intermediates/345d4a3f-ed22-4e47-af57-c4da221aa0cd.pem-565,1,23,23,23,0,0.00%,43.47826,88.27,17.96,2079
/security-state-staging/intermediates/5160802f-75c0-47eb-af34-5ef35d988822.pem-566,1,40,40,40,0,0.00%,25,58.98,10.33,2416
/security-state-staging/intermediates/2100d177-5e5a-4f0c-b89b-ad0b707cc55b.pem-567,1,40,40,40,0,0.00%,25,71.19,10.33,2916
/security-state-staging/intermediates/8ae25e5b-e31b-4d80-be59-24ed2ecd5386.pem-568,1,26,26,26,0,0.00%,38.46154,80.68,15.89,2148
/security-state-staging/intermediates/7d79ac16-e5de-4231-a19b-6dff6536caf7.pem-569,1,91,91,91,0,0.00%,10.98901,18.91,4.54,1762
/security-state-staging/intermediates/928f16ab-8166-47c9-bba1-4e9b404461a8.pem-570,1,102,102,102,0,0.00%,9.80392,16.95,4.05,1770
/security-state-staging/intermediates/b08f7a1d-1d7f-4bb2-943d-d367a79b03d1.pem-571,1,46,46,46,0,0.00%,21.73913,50.78,8.98,2392
/security-state-staging/intermediates/9deab71e-8ac6-41a9-8260-c8b869eac32a.pem-572,1,23,23,23,0,0.00%,43.47826,146.4,17.96,3448
/security-state-staging/intermediates/383258ec-eed4-4c4d-917a-e2b89cd2cb4b.pem-573,1,194,194,194,0,0.00%,5.15464,8.99,2.13,1786
/security-state-staging/intermediates/eff5f2ec-6664-4877-97b7-8aaa6ba36e8b.pem-574,1,548,548,548,0,0.00%,1.82482,5.33,0.75,2992
/security-state-staging/intermediates/d7247e2c-5eea-4769-b7ec-02c236f55d77.pem-575,1,219,219,219,0,0.00%,4.56621,11.93,1.89,2676
/security-state-staging/intermediates/da439913-8a40-4db9-b9b5-d510a42754d9.pem-576,1,70,70,70,0,0.00%,14.28571,30.65,5.9,2197
/security-state-staging/intermediates/cd9c43c7-945a-402c-a5f2-06b30de10929.pem-577,1,78,78,78,0,0.00%,12.82051,35.28,5.3,2818
/security-state-staging/intermediates/4aa0f861-18da-4875-b438-9abb6a514d4e.pem-578,1,121,121,121,0,0.00%,8.26446,21.34,3.41,2644
/security-state-staging/intermediates/07129048-5262-4517-b851-5a0b027347d2.pem-579,1,54,54,54,0,0.00%,18.51852,50.37,7.65,2785
/security-state-staging/intermediates/8314b196-222a-4ea4-b73e-05d946a6b0f3.pem-580,1,38,38,38,0,0.00%,26.31579,67.72,10.87,2635
/security-state-staging/intermediates/1020a8f8-4a5a-47ee-9eb9-9d138fbefe60.pem-581,1,50,50,50,0,0.00%,20,34.57,8.26,1770
/security-state-staging/intermediates/cf430545-b753-4480-94fd-67f3f032f9af.pem-582,1,47,47,47,0,0.00%,21.2766,47.66,8.79,2294
/security-state-staging/intermediates/eb7ea53e-f578-4b8a-913a-dd87bcd7ab01.pem-584,1,25,25,25,0,0.00%,40,84.38,16.52,2160
/security-state-staging/intermediates/08f26c7b-1519-439b-8f7e-8fa5232bf630.pem-583,1,74,74,74,0,0.00%,13.51351,39.23,5.58,2973
/security-state-staging/intermediates/7e97c268-63b0-4c44-9d28-da62cd929110.pem-585,1,52,52,52,0,0.00%,19.23077,60.1,7.94,3200
/security-state-staging/intermediates/4c2e1ba8-26f1-438a-8923-5ffddfe213db.pem-586,1,73,73,73,0,0.00%,13.69863,28.35,5.66,2119
/security-state-staging/intermediates/3085f02a-64cc-4c75-9005-38f7daa19fab.pem-587,1,69,69,69,0,0.00%,14.49275,35.64,5.99,2518
/security-state-staging/intermediates/ad1cf639-62d7-4f1c-ae01-76b1bce15693.pem-588,1,72,72,72,0,0.00%,13.88889,34.98,5.74,2579
/security-state-staging/intermediates/c3ae4321-0501-4974-bae5-2038e257036c.pem-589,1,49,49,49,0,0.00%,20.40816,45.4,8.43,2278
/security-state-staging/intermediates/c94ad927-be0f-411c-a32c-6954659c0d48.pem-591,1,40,40,40,0,0.00%,25,74.46,10.33,3050
/security-state-staging/intermediates/8de6e42d-be0e-493e-aa2b-55eca748c560.pem-590,1,21,21,21,0,0.00%,47.61905,130.12,19.67,2798
/security-state-staging/intermediates/14f1f288-759d-4d00-9fae-c994e6f0a083.pem-592,1,16,16,16,0,0.00%,62.5,141.24,25.82,2314
/security-state-staging/intermediates/b062306c-bad7-433f-bcc1-81512b1194eb.pem-594,1,274,274,274,0,0.00%,3.64964,9.35,1.51,2623
/security-state-staging/intermediates/74cadf61-0c36-4e4e-94b0-05d97c29ab2e.pem-593,1,82,82,82,0,0.00%,12.19512,33.6,5.04,2821
/security-state-staging/intermediates/78620e34-e02c-45a6-829f-9e58d846ec6a.pem-595,1,42,42,42,0,0.00%,23.80952,51.36,9.84,2209
/security-state-staging/intermediates/ce376919-b9f5-4dd5-96e0-282cf246eb19.pem-596,1,43,43,43,0,0.00%,23.25581,48.78,9.61,2148
/security-state-staging/intermediates/22d80059-836c-4a22-9631-c2432c02e90c.pem-597,1,22,22,22,0,0.00%,45.45455,127.22,18.78,2866
/security-state-staging/intermediates/5dfb5405-6034-4d22-92b5-12881aad8440.pem-598,1,26,26,26,0,0.00%,38.46154,65.73,15.89,1750
/security-state-staging/intermediates/ae31b0a6-8423-4c86-a060-ba964c79794d.pem-599,1,25,25,25,0,0.00%,40,83.59,16.52,2140
/security-state-staging/intermediates/934c88bb-99cf-4fc7-8742-47d2064a1e39.pem-600,1,46,46,46,0,0.00%,21.73913,39.21,8.98,1847
/security-state-staging/intermediates/6870e61d-2832-4276-9084-e2e18fc27bb4.pem-602,1,34,34,34,0,0.00%,29.41176,50.61,12.15,1762
/security-state-staging/intermediates/9d68a7bf-267d-4ad1-a0e1-76c7bfd5f003.pem-603,1,40,40,40,0,0.00%,25,53.83,10.33,2205
/security-state-staging/intermediates/c0f1518f-d641-458f-8832-3dbac6f1eee7.pem-601,1,18,18,18,0,0.00%,55.55556,153.54,22.95,2830
/security-state-staging/intermediates/43a81eb6-3a17-4fa9-8541-c938b45c9e82.pem-604,1,24,24,24,0,0.00%,41.66667,109.66,17.21,2695
/security-state-staging/intermediates/bea7e911-09b3-4259-995d-27e5b79f0dda.pem-606,1,32,32,32,0,0.00%,31.25,65.55,12.91,2148
/security-state-staging/intermediates/e30e8909-3c75-4e15-8f38-692e15929faf.pem-605,1,17,17,17,0,0.00%,58.82353,173.08,24.3,3013
/security-state-staging/intermediates/bc139525-fefe-47c7-b8ea-766642f7cc43.pem-607,1,15,15,15,0,0.00%,66.66667,180.6,27.54,2774
/security-state-staging/intermediates/8b2e52bc-c88a-4492-bf43-71e770c9410f.pem-608,1,16,16,16,0,0.00%,62.5,149.48,25.82,2449
/security-state-staging/intermediates/2ce09943-1a2f-4726-b421-a52c2d8f6a91.pem-609,1,35,35,35,0,0.00%,28.57143,71.96,11.8,2579
/security-state-staging/intermediates/4b66b8d3-aa86-427c-add7-a2a478b8df44.pem-610,1,16,16,16,0,0.00%,62.5,109.74,25.82,1798
/security-state-staging/intermediates/fbd31d9d-d3c2-4949-83c0-0356f6cf38df.pem-611,1,16,16,16,0,0.00%,62.5,176.21,25.82,2887
/security-state-staging/intermediates/14b69ed3-e7ed-4c49-bac3-fac74b07509f.pem-612,1,17,17,17,0,0.00%,58.82353,133.21,24.3,2319
/security-state-staging/intermediates/6c42ca37-a352-4db9-b44d-e1a577fb1168.pem-613,1,19,19,19,0,0.00%,52.63158,87.43,21.74,1701
/security-state-staging/intermediates/7ce8dabe-ff60-4885-9695-36590e3979d5.pem-614,1,22,22,22,0,0.00%,45.45455,115.9,18.78,2611
/security-state-staging/intermediates/56bf7371-6dd1-4cf7-a321-74547c1d3616.pem-615,1,26,26,26,0,0.00%,38.46154,104.19,15.89,2774
/security-state-staging/intermediates/36357784-4f17-43f9-9fb3-fa12572e824d.pem-616,1,24,24,24,0,0.00%,41.66667,101.11,17.21,2485
/security-state-staging/intermediates/74e3a779-4648-4fc7-8e96-17622071ed2f.pem-617,1,27,27,27,0,0.00%,37.03704,92.81,15.3,2566
/security-state-staging/intermediates/5a268c9f-0c99-4ae8-8988-0610fa6a632a.pem-618,1,42,42,42,0,0.00%,23.80952,53.15,9.84,2286
/security-state-staging/intermediates/d3d8d455-9864-48ea-8742-d535b58189aa.pem-620,1,21,21,21,0,0.00%,47.61905,100.59,19.67,2163
/security-state-staging/intermediates/18fe6fa8-0078-4269-8b40-c399a6523419.pem-619,1,30,30,30,0,0.00%,33.33333,67.15,13.77,2063
/security-state-staging/intermediates/e7286378-ad7a-4f09-a6e1-2e9dd4726345.pem-621,1,17,17,17,0,0.00%,58.82353,171.93,24.3,2993
/security-state-staging/intermediates/aabdf20d-d35a-4828-9c8e-d44fe1098547.pem-622,1,27,27,27,0,0.00%,37.03704,84.17,15.3,2327
/security-state-staging/intermediates/924b0427-8b37-4c8d-b740-85dc711cd404.pem-623,1,23,23,23,0,0.00%,43.47826,94.81,17.96,2233
/security-state-staging/intermediates/3a640792-8333-4d08-aac9-9484e165ae78.pem-624,1,22,22,22,0,0.00%,45.45455,77.68,18.78,1750
/security-state-staging/intermediates/2d51da9f-ff3c-4174-9e79-a98e40e238f5.pem-625,1,15,15,15,0,0.00%,66.66667,170.77,27.54,2623
/security-state-staging/intermediates/d90f7551-8721-4067-8ccc-bc20473b7ed2.pem-626,1,15,15,15,0,0.00%,66.66667,200.13,27.54,3074
/security-state-staging/intermediates/3e70cfa5-5d61-458a-9eae-f6f1185e50b4.pem-627,1,16,16,16,0,0.00%,62.5,131.1,25.82,2148
/security-state-staging/intermediates/dbf450a1-135d-4dc7-8677-00049ab4ecf1.pem-628,1,25,25,25,0,0.00%,40,82.3,16.52,2107
/security-state-staging/intermediates/a42b26ca-6177-4156-b30c-df67c447df2e.pem-629,1,21,21,21,0,0.00%,47.61905,96.87,19.67,2083
/security-state-staging/intermediates/8b7d4055-606f-43ea-83f8-a86a2a904797.pem-630,1,19,19,19,0,0.00%,52.63158,138.16,21.74,2688
/security-state-staging/intermediates/a9a16ec4-e9a6-4fc5-8368-10f052892a0b.pem-631,1,17,17,17,0,0.00%,58.82353,157.23,24.3,2737
/security-state-staging/intermediates/5f0a95c5-9d8e-4c78-9d1f-196ef8cc6902.pem-632,1,17,17,17,0,0.00%,58.82353,157.23,24.3,2737
/security-state-staging/intermediates/d596ae35-7fd8-42ba-be66-58552ee1a68c.pem-633,1,15,15,15,0,0.00%,66.66667,108.66,27.54,1669
/security-state-staging/intermediates/9b7489bf-1a17-48c2-916f-f9034694b3d8.pem-634,1,14,14,14,0,0.00%,71.42857,186.1,29.51,2668
/security-state-staging/intermediates/5519208e-d7cc-40b7-9360-9aaec642f07a.pem-635,1,14,14,14,0,0.00%,71.42857,161.13,29.51,2310
/security-state-staging/intermediates/2fecec14-4555-43bd-ab49-8160916e38ec.pem-636,1,19,19,19,0,0.00%,52.63158,136.51,21.74,2656
/security-state-staging/intermediates/4aa70727-c6f8-46b4-9a57-73a0a9d47ebd.pem-638,1,42,42,42,0,0.00%,23.80952,57.13,9.84,2457
/security-state-staging/intermediates/a04c15b5-f9b9-47f9-91bc-106fd7754d29.pem-637,1,14,14,14,0,0.00%,71.42857,178.71,29.51,2562
/security-state-staging/intermediates/b8cc1db1-43ff-4891-acec-2345fd8dfd6e.pem-639,1,19,19,19,0,0.00%,52.63158,133.17,21.74,2591
/security-state-staging/intermediates/1700e695-ab2e-4343-b33f-89b8ee9187a7.pem-640,1,15,15,15,0,0.00%,66.66667,134.31,27.54,2063
/security-state-staging/intermediates/801fd9f6-afcf-4260-913d-7cedfb8d1f69.pem-641,1,32,32,32,0,0.00%,31.25,76.45,12.91,2505
/security-state-staging/intermediates/1dd04da2-87fd-4a93-b982-c48b5e43dd25.pem-642,1,37,37,37,0,0.00%,27.02703,77.49,11.16,2936
/security-state-staging/intermediates/25accb9b-4ced-4acd-8210-5ae8893aa712.pem-643,1,14,14,14,0,0.00%,71.42857,126.53,29.51,1814
/security-state-staging/intermediates/779275d4-b98f-4e5c-9606-7d98a85e2d32.pem-644,1,15,15,15,0,0.00%,66.66667,139.84,27.54,2148
/security-state-staging/intermediates/e9d8a1ba-614f-45db-990f-7a8f75f34a1a.pem-645,1,17,17,17,0,0.00%,58.82353,145.57,24.3,2534
/security-state-staging/intermediates/8d8a1a2b-4e4e-42cf-86ad-f0bddf6dd18b.pem-646,1,30,30,30,0,0.00%,33.33333,67.68,13.77,2079
/security-state-staging/intermediates/6ad56217-78b8-49fc-ace3-753e8928dbd9.pem-647,1,14,14,14,0,0.00%,71.42857,121.79,29.51,1746
/security-state-staging/intermediates/77e0aaee-29fa-489c-be2e-6dfde8a27857.pem-648,1,45,45,45,0,0.00%,22.22222,58.68,9.18,2704
/security-state-staging/intermediates/eeca1f4a-6a10-4a9d-9ee9-def181a418dc.pem-649,1,20,20,20,0,0.00%,50,102.1,20.65,2091
/security-state-staging/intermediates/c32e55d9-6b40-4d00-a2c2-e572e3a1cfbf.pem-650,1,15,15,15,0,0.00%,66.66667,141.41,27.54,2172
/security-state-staging/intermediates/dd8c26df-1f99-4f77-a0b8-28a35d06adc1.pem-651,1,21,21,21,0,0.00%,47.61905,99.52,19.67,2140
/security-state-staging/intermediates/e598453a-286a-4210-bd2d-a634aa6389bd.pem-652,1,43,43,43,0,0.00%,23.25581,49.51,9.61,2180
/security-state-staging/intermediates/a295584b-223a-4e07-a0cb-3953ab3f2e46.pem-654,1,15,15,15,0,0.00%,66.66667,139.32,27.54,2140
